id,loss
163323,2218.0127
163328,4203.497
163337,1895.4132
163346,2786.6472
163353,2358.5935
163359,2221.9834
163369,2389.086
163375,3059.7632
163379,3510.107
163392,2126.6172
163394,5662.963
163399,1486.2904
163401,3595.3525
163411,1172.7484
163415,5180.255
163426,1314.6238
163430,831.2657
163433,2689.214
163440,3947.0955
163442,2765.499
163450,1440.5696
163455,3527.6858
163457,5345.51
163463,6807.805
163464,1665.7487
163469,1746.9427
163478,2572.5679
163489,3735.6235
163490,1832.7562
163494,1745.441
163499,1958.9652
163505,3930.6204
163506,5950.283
163507,2312.8357
163512,3065.7295
163532,2025.1797
163547,7061.198
163548,2940.0752
163553,8566.486
163558,1446.1566
163560,2955.208
163564,7470.8335
163572,4725.64
163580,6618.882
163582,1673.4314
163587,2470.336
163593,3354.3374
163594,1569.5989
163595,3318.8647
163598,2979.1792
163600,4937.216
163603,1912.2716
163630,2445.9617
163648,1164.4296
163652,11964.185
163668,2653.3555
163669,4839.142
163683,1178.7407
163685,1647.3875
163689,2236.3442
163694,1369.4596
163697,4486.778
163703,2479.9966
163704,4825.4224
163710,1921.5497
163718,5942.341
163721,2290.3867
163737,2016.5494
163744,2507.7122
163748,1858.0024
163749,3101.8735
163750,2783.826
163752,4475.171
163753,3555.481
163754,4902.9795
163757,963.99567
163766,1691.5167
163775,2316.125
163782,3214.7104
163783,3291.4507
163785,1273.9634
163786,4811.75
163788,1562.0664
163790,4721.883
163791,1403.4122
163794,6124.014
163795,1585.8529
163798,3331.734
163803,1680.0339
163804,1798.3843
163805,1311.3304
163810,1725.4816
163813,3819.5032
163819,1668.4231
163823,4091.4421
163833,1925.9509
163835,6859.692
163846,2094.4458
163853,1925.4528
163862,5815.143
163873,2682.778
163874,9861.861
163875,3062.3362
163886,1595.3417
163889,6316.796
163896,1716.6962
163897,998.8059
163909,5336.0107
163910,4194.512
163917,1453.8307
163919,5816.291
163927,1893.0249
163932,3011.5583
163935,1189.4045
163936,1048.9313
163943,1684.1227
163945,3301.4138
163953,1759.5221
163954,2980.4023
163962,9174.824
163965,1238.5568
163968,4604.25
163970,2929.002
163972,1738.4353
163976,2862.682
163977,2605.144
163984,1808.1605
163989,1736.8103
163995,3458.8918
163998,1433.4198
164002,2626.7808
164006,5288.049
164007,2616.769
164024,4952.8096
164026,1320.8503
164027,3115.9937
164034,5008.894
164035,8620.693
164036,3735.726
164038,2009.4767
164046,3869.2627
164048,1333.3326
164056,2117.248
164058,1229.2014
164062,1239.9318
164066,4104.8296
164077,1084.5227
164082,8787.977
164083,5741.5596
164086,1636.3027
164089,1432.2933
164095,3337.58
164100,2412.4548
164108,2671.7012
164116,4011.2751
164129,1685.7657
164131,2302.4578
164132,5104.658
164139,2841.5095
164143,2577.204
164146,1875.3032
164148,1913.7206
164150,7411.4287
164151,1886.7863
164152,1335.0323
164153,1459.6235
164158,1736.1959
164166,3274.4243
164171,3113.9692
164172,4387.6885
164176,4315.4126
164183,2866.3677
164189,1182.5516
164194,1814.3613
164199,3010.0173
164206,1358.288
164217,3040.7017
164219,2682.6052
164231,3753.9204
164240,1170.7207
164242,4837.3716
164245,2075.588
164251,1316.9531
164257,1917.8608
164262,1277.9506
164263,4297.9033
164268,2879.0996
164283,2042.0356
164284,2754.7444
164287,6527.82
164290,1158.5686
164298,1375.9971
164303,1305.0881
164317,2587.8196
164323,2780.4553
164329,1403.0231
164331,1630.0858
164337,8514.772
164342,1479.4049
164347,2299.7505
164348,1297.2502
164350,1382.6853
164351,2841.007
164355,1946.7697
164361,2039.797
164370,919.3609
164374,2211.8699
164375,1604.327
164377,1653.6886
164392,5473.3247
164395,5525.573
164402,1925.6957
164403,2152.8608
164405,1819.2233
164411,2337.2402
164417,2292.4949
164422,2593.1167
164429,7944.2627
164433,1512.2156
164438,3880.3135
164440,1556.4021
164442,5659.508
164447,3000.4734
164451,3086.81
164454,5356.7046
164458,5726.028
164483,3763.4927
164485,4402.8257
164491,1434.3462
164492,1830.7601
164494,2005.1077
164495,3422.6213
164498,2991.7827
164505,3406.252
164507,2996.9421
164510,3345.1355
164512,2445.514
164515,2195.3376
164520,1736.8687
164524,1039.9725
164530,1729.6068
164534,1247.4023
164541,2126.4543
164543,4752.4995
164545,1819.8556
164546,1873.2693
164549,1574.371
164554,2100.3965
164559,3246.8792
164567,3693.027
164571,3332.0857
164574,1727.4658
164577,6916.946
164582,1823.6129
164583,4331.6553
164588,4294.928
164596,1568.3953
164602,4786.9434
164606,4748.837
164613,1543.2979
164622,2012.2379
164624,4702.699
164629,2178.278
164631,3319.9312
164639,2815.804
164644,2319.598
164645,1992.4027
164646,2983.3655
164660,1455.1696
164663,1329.3726
164664,1728.8094
164665,1408.7858
164667,2171.0117
164673,1981.8348
164675,3768.8674
164676,2910.1067
164682,3666.7356
164688,2323.2554
164690,1040.7863
164699,1664.9366
164701,2202.9526
164712,1992.6282
164718,3399.741
164721,3581.6406
164730,3681.3623
164734,1545.8236
164740,1324.744
164744,2505.9653
164745,7008.25
164758,5673.309
164766,2669.0312
164770,4201.3145
164771,2664.6235
164773,2683.6433
164777,821.98645
164790,4297.9346
164792,1533.0579
164793,1971.7782
164796,2468.904
164798,2038.0094
164801,3870.1191
164818,1740.353
164821,1928.3988
164824,1734.9027
164825,2307.9048
164829,1710.2349
164830,1531.8673
164837,1948.8511
164841,5916.863
164843,1384.8557
164844,3071.043
164852,1085.7173
164857,1271.7998
164858,3672.4058
164859,3800.0583
164863,2057.1448
164866,4976.1064
164867,2602.641
164868,6243.5117
164876,6126.0845
164881,2147.6135
164885,1734.5983
164886,1282.0022
164887,1408.8682
164893,1534.0743
164902,1627.3792
164908,2447.3345
164911,2986.7354
164912,2077.7393
164925,2498.2434
164934,874.75616
164938,943.94653
164941,1340.1354
164947,6693.0864
164949,5978.0996
164950,2731.8408
164955,1885.2286
164958,1979.2786
164960,1876.0525
164965,2607.4822
164966,2658.9292
164975,4561.4243
164981,1462.3849
164993,8316.753
165007,1619.0021
165011,1661.8057
165022,1478.556
165025,3503.9807
165027,3518.4763
165033,2074.8198
165039,1432.3099
165040,1179.9008
165041,1834.024
165048,3240.5928
165053,2194.811
165059,3253.4197
165060,1439.7955
165065,2557.361
165068,4661.8936
165074,5526.596
165079,2487.8157
165081,2118.0942
165082,1780.699
165083,5584.757
165085,2149.561
165093,2244.2725
165101,3532.7876
165104,4441.659
165106,2383.6772
165112,2826.1619
165122,7014.123
165125,2042.5299
165134,5538.9663
165137,2388.511
165149,2951.494
165153,2448.9863
165157,5314.1094
165162,2173.9438
165165,6671.0923
165175,5014.102
165178,5808.0723
165180,1644.784
165181,6541.238
165184,3374.8508
165185,1995.3457
165191,1468.0591
165192,8207.558
165208,2342.1125
165209,2961.4478
165212,2163.5366
165220,2875.2844
165223,1839.438
165228,1517.4044
165233,2125.96
165239,10787.303
165243,9517.399
165245,3912.239
165251,894.67456
165253,5602.3345
165255,1053.0673
165259,1846.0571
165260,1427.5209
165262,1836.1659
165272,1767.2135
165281,2232.3875
165282,1059.7429
165286,3831.9885
165293,761.186
165298,2271.5977
165301,1297.3514
165314,2502.3936
165319,4589.864
165322,1134.5383
165325,4685.5645
165326,2790.5647
165334,1432.1387
165337,1786.9062
165338,1103.771
165341,1301.1838
165349,1872.2565
165355,1085.4414
165357,1137.2285
165363,1027.4945
165369,1249.2445
165375,2475.073
165382,1028.4104
165384,3665.0693
165387,6364.414
165390,6714.039
165393,2697.4595
165399,1996.9729
165401,1864.8809
165405,1234.8094
165415,4736.8687
165422,3446.0059
165436,5511.3022
165443,2825.8438
165446,1844.9492
165447,2857.2498
165449,2596.2593
165456,2221.3652
165461,1036.0223
165467,827.23065
165470,2318.2205
165471,3015.2888
165474,2291.4194
165475,7273.68
165480,1795.5988
165481,5886.671
165486,2077.798
165490,1806.7113
165493,3025.9683
165507,1767.0725
165517,2970.0723
165521,1093.6672
165522,2757.9033
165525,2098.779
165528,3491.3127
165532,1888.3086
165533,8160.719
165534,3809.999
165541,805.3357
165548,4907.519
165557,13592.8955
165560,1387.0342
165567,2932.6746
165568,3512.1597
165571,2329.0913
165572,6163.8765
165573,2953.9968
165584,2097.7432
165595,1970.9445
165596,1817.0872
165598,7137.7085
165603,1778.9174
165604,1561.5579
165610,1682.4175
165613,1739.4065
165616,4070.3455
165618,2232.2642
165622,2818.95
165624,4973.6943
165625,2033.492
165632,1537.4902
165633,1922.9437
165643,3968.8833
165646,5923.6016
165648,4542.7104
165651,3867.2815
165654,2057.8896
165667,2761.5498
165668,2498.9893
165681,1169.1676
165682,2108.715
165683,3258.5667
165690,2708.5703
165693,956.1516
165699,3257.1274
165703,1707.7917
165704,1966.2777
165705,1927.446
165706,1708.095
165707,7180.0747
165721,946.79333
165724,1136.0156
165748,6241.5625
165753,8431.461
165759,2959.886
165764,2523.2395
165770,2934.0627
165771,2384.392
165772,2348.076
165773,1169.3998
165776,4137.0547
165777,2185.3787
165784,1859.3359
165788,2392.2993
165789,2174.4983
165790,1281.6178
165802,2712.295
165805,3162.6628
165807,2443.9436
165814,1111.2831
165817,1633.3711
165823,1253.0101
165824,1024.7133
165827,2377.905
165828,1215.4673
165829,3437.4963
165833,1309.6228
165836,4492.5786
165837,2432.8699
165853,3265.9648
165855,4166.3315
165865,1106.6143
165868,5159.955
165877,1215.0314
165889,2003.7216
165892,1429.2103
165896,1748.0232
165900,3200.6353
165912,5259.788
165914,2120.677
165915,1973.8036
165921,2660.9705
165926,1593.1621
165929,7418.559
165933,4887.13
165942,1510.8472
165945,4904.148
165946,3332.1003
165950,3783.0188
165952,2072.1807
165953,2871.2063
165954,2902.089
165955,1276.3018
165956,2527.9927
165957,2385.711
165970,2522.309
165976,2636.9841
165977,2150.9568
165978,6231.9043
165983,2259.923
165991,1896.5278
165992,1919.8585
165994,5443.6704
165998,1294.176
166002,1402.4424
166010,3116.2947
166011,2574.5254
166017,2222.3289
166021,4010.962
166023,7028.086
166026,2950.0422
166027,1406.9712
166037,1630.908
166049,2121.8262
166053,1962.9907
166062,1174.6963
166070,2574.4028
166074,1695.4802
166080,6447.0254
166089,1563.6006
166095,1977.9884
166098,1768.3867
166104,3326.9485
166108,1191.0449
166112,1297.649
166115,3436.5352
166116,2119.9211
166119,4480.269
166136,2538.6575
166141,2547.733
166142,1727.8641
166166,1143.8281
166173,2933.3857
166174,8086.208
166188,9459.048
166194,5253.7173
166197,6958.0596
166203,2547.701
166205,1530.0385
166208,1796.3894
166215,1722.4557
166218,1956.8566
166221,4895.93
166222,3695.3115
166229,3733.2185
166230,6500.6465
166233,1656.1129
166238,2698.976
166241,1924.6222
166243,1595.4415
166247,1050.6556
166251,2026.9004
166252,3912.2007
166253,1123.5104
166256,3151.8652
166267,1303.0071
166268,1403.4895
166269,10428.571
166273,1612.2421
166274,1652.9767
166276,2230.3186
166278,2844.573
166279,1815.8488
166289,2705.6575
166294,3485.7925
166297,2460.1995
166304,1665.1117
166311,2304.8616
166313,1701.7881
166324,5387.0586
166327,3747.1333
166332,6416.612
166335,2852.1174
166343,1488.347
166345,2538.5737
166346,1857.5962
166349,7493.768
166357,2190.2373
166368,2670.1638
166372,2102.8372
166375,2092.338
166377,2769.3928
166382,1892.5846
166383,3302.2314
166386,1814.0242
166397,2052.669
166401,3450.2478
166407,2279.422
166411,1779.409
166414,1306.0035
166417,1627.8296
166425,1226.8032
166426,1265.0507
166431,5676.0024
166432,1717.4735
166434,1554.7368
166443,1497.0348
166447,1375.5914
166456,1224.2946
166459,3486.9673
166460,2956.7007
166469,6668.2617
166474,1861.7059
166478,1191.5385
166480,6346.7207
166483,7863.3643
166484,2149.5017
166498,2460.1
166500,2240.268
166505,2734.9768
166506,3767.318
166511,1283.6323
166512,5468.715
166515,1644.8616
166516,1632.1475
166519,1714.0748
166521,5933.8936
166526,2058.4277
166527,2613.3237
166528,1338.9144
166536,11123.332
166538,2923.0652
166543,1681.6705
166546,2935.2903
166557,2191.1968
166561,7496.511
166564,1745.0087
166566,2478.1213
166567,1912.7366
166568,1803.381
166569,5698.996
166571,3583.9055
166579,1268.7286
166583,3400.5662
166597,4301.609
166609,1603.1843
166618,6369.932
166622,4238.0073
166624,1631.3198
166625,3358.1367
166628,3824.2322
166636,1437.5032
166640,7015.67
166643,1111.0977
166644,1749.488
166646,2383.4958
166647,3201.8105
166651,4649.0015
166653,5867.74
166655,5367.6265
166663,3698.9285
166664,2297.525
166670,3177.8572
166675,8664.259
166680,2615.8137
166683,1561.3096
166687,2156.2104
166690,2077.061
166693,5663.78
166696,1172.5304
166700,3806.9312
166714,2029.9154
166722,2791.5146
166725,6062.9214
166727,876.8927
166728,5817.204
166751,2621.8638
166753,1993.2307
166754,3516.5059
166755,4272.4907
166767,1889.7773
166769,3235.8723
166770,1238.1123
166773,884.7125
166777,1533.5958
166780,3759.9087
166781,4771.781
166783,3353.2854
166785,2207.9744
166789,2958.4824
166790,1485.8082
166791,1012.2484
166798,2214.4492
166812,1906.0641
166822,4542.5176
166824,1684.8499
166825,6501.8306
166832,1460.8809
166833,1168.3322
166837,4008.6514
166839,6847.0586
166841,1762.6521
166851,1482.5288
166853,2032.6278
166860,4251.187
166864,4292.777
166873,3334.8389
166876,1399.3536
166881,2040.0234
166885,3677.7207
166887,5589.56
166889,1540.6053
166893,3514.4246
166894,7353.525
166895,2129.4304
166896,2160.0144
166912,1795.1495
166915,2181.5461
166916,1791.3362
166919,6051.7207
166925,2063.377
166933,1616.6085
166934,6719.58
166936,3838.5085
166938,4108.6143
166939,1771.2876
166941,6094.626
166945,6596.63
166947,3543.899
166948,1569.7361
166949,2299.9136
166953,1155.873
166954,1824.9324
166963,1304.9008
166967,1992.22
166968,1381.4635
166973,2257.021
166975,5374.601
166979,1984.8446
166981,2092.1023
166983,1919.1196
166992,2707.3867
166993,4723.8574
166996,2232.5332
167002,2524.6628
167005,1628.2365
167008,5320.8086
167023,4836.1074
167033,2047.7156
167034,2251.6587
167043,1708.0387
167045,5659.7173
167049,5436.6084
167052,3250.7817
167056,3230.6846
167065,9494.446
167070,1173.0896
167072,10502.316
167080,3924.848
167083,3552.6882
167085,2455.2576
167100,1378.0424
167103,921.17377
167104,5665.655
167106,7663.7373
167111,1853.6892
167119,6074.5225
167120,5206.408
167134,4277.3853
167136,1103.5294
167142,1500.2754
167145,2186.3052
167154,1259.1903
167164,3025.3042
167167,5862.5015
167170,9518.986
167172,3318.3872
167173,3702.9329
167181,1439.5128
167184,2055.657
167189,1696.3558
167197,1942.572
167199,4221.684
167204,2904.2957
167210,4287.5654
167211,1751.9009
167213,1794.3749
167218,2701.338
167224,3071.3923
167234,1932.7572
167237,1448.4073
167238,2639.6338
167239,3507.6978
167244,2024.3656
167250,6564.0645
167253,2210.5806
167254,1292.6616
167255,3155.6655
167266,3087.6245
167268,2864.5452
167269,2390.8145
167270,1716.7462
167272,2140.012
167276,1629.1868
167281,2941.156
167287,2918.0112
167291,3162.2444
167293,3330.4282
167297,1356.1584
167298,1504.4862
167304,2244.4468
167305,1661.674
167309,1537.0903
167318,5014.158
167319,4043.3857
167322,1730.6381
167326,2452.3193
167328,4349.2446
167329,2955.506
167332,1559.9089
167340,4658.4595
167346,2828.857
167347,2081.8105
167351,5390.2812
167353,1263.2076
167356,2107.2598
167365,2118.3152
167369,1748.4768
167370,2158.4514
167374,2878.6306
167375,3655.9998
167377,4456.3027
167387,1849.2283
167391,1056.3237
167397,7576.8296
167415,4414.177
167422,4743.406
167423,4990.9414
167426,1865.8163
167427,1587.4254
167434,2071.2917
167440,7738.535
167448,2699.1995
167449,1266.5553
167451,3716.7637
167455,2587.9172
167456,1497.4441
167463,1320.1074
167468,2976.68
167473,2497.6655
167475,1497.9479
167499,1758.4569
167503,1218.453
167509,3521.7656
167512,1345.8931
167521,1768.4402
167522,995.22156
167528,2116.1116
167540,2319.0647
167544,4317.048
167552,2947.954
167554,1883.4492
167562,1422.6589
167563,1896.5466
167575,32310.18
167576,2918.016
167578,2258.2334
167583,3321.8005
167587,2766.0945
167589,2074.6396
167591,1508.257
167597,4907.9937
167602,6940.279
167611,1755.7908
167621,1733.4749
167629,2282.4126
167630,1790.9271
167631,1265.8536
167634,6755.834
167637,1817.9358
167640,1705.302
167645,1941.2953
167646,4682.7524
167649,1961.946
167654,2352.4514
167675,3623.6982
167676,2567.6875
167697,2822.8726
167705,1182.0793
167706,5799.396
167714,4050.1514
167716,3127.11
167723,2590.1294
167724,2139.749
167726,2359.784
167729,1703.803
167736,1940.9994
167738,3426.8594
167744,6460.3433
167746,1772.5879
167753,2693.4011
167754,1486.7499
167762,4888.5835
167772,1696.8959
167773,2209.1077
167774,1655.6257
167775,2952.1787
167794,2679.073
167795,1159.7831
167798,2652.3987
167810,1250.3972
167813,916.92804
167823,2128.149
167825,4075.2573
167827,9928.401
167828,2689.5352
167833,1926.0881
167840,2203.4038
167845,1551.7704
167846,9872.749
167858,2851.9448
167859,1065.499
167860,2182.9656
167863,1497.594
167864,1565.8723
167872,1767.2498
167873,2769.532
167875,5422.366
167877,2116.4458
167880,1163.2008
167890,907.8968
167893,2187.89
167897,1373.646
167901,2388.5742
167908,1221.3357
167909,4667.564
167918,3796.7957
167922,1663.2527
167923,3257.3953
167924,1055.8214
167930,2290.1655
167934,2386.9302
167939,1071.6926
167944,4012.193
167947,6064.2363
167949,1354.1112
167958,999.00726
167961,3244.8794
167966,2433.1482
167983,909.3964
167987,3589.3477
167988,1854.8461
167996,1978.0238
168005,1854.972
168007,1420.8702
168013,2364.6418
168016,1876.9104
168022,2485.727
168039,2342.0854
168041,2140.6338
168048,1855.3674
168049,3541.5408
168057,2680.5688
168065,1765.4895
168069,3182.8108
168078,2164.7407
168081,1833.6218
168083,2192.2842
168088,7211.842
168095,1425.5284
168100,2434.9473
168109,2236.4072
168111,3075.4607
168115,1925.8788
168121,1410.295
168128,6929.8354
168134,3041.1067
168143,2000.9414
168147,3721.2922
168151,2099.2761
168152,3268.7993
168153,1712.542
168155,2375.1868
168164,2370.9404
168170,3077.1863
168176,2874.11
168177,3085.1626
168178,2067.4714
168180,2084.9614
168183,1625.1238
168188,5668.41
168190,926.6313
168202,3863.3745
168204,1922.5526
168210,2105.8416
168214,2071.9856
168218,6488.488
168219,2192.8657
168226,1554.5485
168227,6066.8247
168234,3530.7693
168250,2521.348
168263,1241.99
168268,4642.5024
168272,4229.202
168274,2318.0142
168276,4346.8076
168281,1936.0773
168284,2526.2368
168287,4713.0225
168291,2314.1296
168293,2944.8467
168300,2029.1998
168305,2506.684
168311,1740.8704
168316,7762.5767
168318,1419.6664
168320,1966.3607
168323,3061.392
168330,2216.0344
168331,1580.9585
168334,13235.983
168342,2162.1196
168345,1932.158
168348,1959.5682
168357,2017.6368
168360,2960.8425
168368,1235.2039
168378,3696.396
168384,16193.285
168389,1407.5732
168390,1070.2734
168392,4154.148
168394,3201.2927
168400,6746.7305
168402,2627.5652
168408,1004.8616
168410,2180.46
168414,1249.8022
168416,2656.2002
168418,3626.2246
168431,1208.1987
168432,1544.7063
168437,4853.9424
168447,5239.466
168450,1328.664
168451,4156.1616
168452,1539.8715
168462,3911.1047
168466,1749.5936
168469,5209.6763
168475,2044.5533
168481,1633.935
168488,1964.1742
168495,802.9177
168497,3190.4585
168501,2018.2179
168502,2080.6162
168504,2287.653
168506,2390.8545
168514,1500.9147
168522,1586.7794
168537,2031.2981
168539,2100.2087
168544,796.07
168548,2326.1252
168556,4644.653
168559,1771.5109
168571,2373.3203
168577,1919.708
168579,4534.6787
168581,4491.535
168583,3610.8738
168584,3253.0393
168589,1197.7429
168595,1770.8654
168597,2359.8875
168602,5410.596
168607,1388.3873
168613,4486.1543
168618,1267.7719
168622,11516.558
168626,2072.2585
168628,6314.4907
168629,2494.9868
168637,1442.1577
168638,6426.757
168640,1274.201
168641,6701.401
168651,2996.8362
168658,2726.9207
168660,3772.059
168662,2269.2156
168667,2174.8289
168672,5060.367
168677,1509.3229
168680,8373.972
168684,2646.7412
168687,3267.3584
168697,2332.5251
168700,2982.4907
168709,3228.2898
168712,1072.5052
168714,7826.887
168719,1393.6345
168723,2900.555
168724,2065.6768
168731,3182.662
168733,3934.2646
168737,5843.102
168745,7476.701
168754,4638.0967
168774,1090.5415
168785,3630.436
168792,1545.7627
168793,1100.1436
168799,1958.6808
168802,5047.154
168803,729.6819
168808,3893.0195
168817,2237.1047
168829,1602.4983
168830,1689.2823
168834,3289.1052
168835,3085.711
168837,6434.173
168838,3002.3125
168841,2159.3997
168844,1380.9937
168850,1774.8253
168851,3588.0364
168852,1981.3859
168858,1178.6388
168861,5084.401
168863,2040.2579
168866,7142.639
168871,1777.1648
168873,5111.8394
168876,1863.4281
168879,1562.1855
168883,3760.2085
168885,3788.1467
168889,2356.9976
168890,2585.9692
168895,3377.4458
168901,4406.9946
168915,3195.1436
168922,3249.067
168924,3340.7385
168926,1268.9464
168929,2560.5366
168936,4709.93
168937,4353.9263
168943,957.1971
168952,2092.2708
168953,1667.932
168958,4447.179
168961,3801.7703
168964,1703.674
168968,3514.6047
168971,3566.079
168974,3112.1082
168984,3951.6711
168985,1163.6293
168989,2703.6653
168994,1339.6792
169001,1890.2921
169002,2320.3154
169009,3716.168
169023,952.5938
169028,1940.1467
169029,5153.9644
169030,1908.1842
169038,3442.2244
169039,2073.7522
169047,2887.122
169049,3692.9753
169050,2248.9976
169052,2608.3872
169053,1580.1766
169056,2270.63
169058,1471.201
169065,1274.6409
169066,7696.5024
169067,1503.776
169068,2941.416
169069,2052.5022
169074,1460.1462
169075,1537.1669
169082,7755.3564
169084,1767.1624
169085,839.0841
169090,1993.861
169099,4432.789
169101,1407.958
169104,2557.5652
169107,2570.553
169110,566.152
169111,1623.7404
169112,3110.94
169127,3906.4863
169128,3866.891
169132,1613.1819
169139,899.8875
169140,793.50946
169144,3096.2253
169146,2286.1406
169150,2113.1543
169157,4153.1006
169160,2777.7944
169168,3148.6396
169173,2154.696
169176,3787.2698
169177,2755.0342
169180,2469.2234
169181,2082.4663
169187,2320.1345
169189,9056.239
169192,7024.864
169198,4336.0444
169206,2864.8157
169212,2696.9163
169224,1240.4833
169228,3118.4385
169229,2350.272
169232,2916.1277
169238,4511.18
169239,2570.3164
169243,2477.2122
169244,9564.699
169245,2333.4263
169249,2490.8115
169252,3718.9473
169254,1229.5367
169257,8719.231
169258,1666.5492
169261,2734.622
169274,4945.942
169275,1538.2444
169283,1335.4252
169285,1530.528
169296,4257.8955
169298,3912.576
169301,1573.8602
169303,2532.3188
169309,1231.4501
169320,1384.6555
169322,1961.012
169333,7523.25
169335,1638.8077
169339,4318.8574
169346,5075.8203
169354,5384.03
169356,1156.8513
169358,1028.758
169365,1211.0217
169378,3641.8523
169383,2498.9102
169384,3965.1218
169388,1754.646
169392,4362.807
169394,1653.9875
169396,2131.6763
169397,2501.013
169399,2029.7014
169403,1165.9789
169408,2797.306
169410,2928.716
169412,2802.116
169413,2624.9324
169414,2111.6174
169418,5650.2026
169420,1874.5657
169425,4758.204
169427,1779.6898
169443,1682.9098
169446,6416.579
169448,4559.074
169457,7217.54
169460,2467.7288
169464,1552.7856
169469,3019.0073
169470,11267.415
169473,1484.5435
169477,1548.1212
169479,2324.961
169480,4837.724
169494,2029.4412
169496,1678.1215
169498,796.7838
169500,1068.7079
169501,3187.0796
169505,3736.1956
169506,2332.643
169508,2273.3423
169509,4157.914
169510,1848.4805
169532,5222.8936
169535,2425.428
169536,3098.7888
169538,1779.9863
169539,2835.556
169545,6275.1743
169548,4834.2456
169549,1449.8209
169551,1263.268
169552,1349.2288
169553,893.8606
169562,2278.348
169564,996.1155
169581,3306.526
169584,2811.1836
169585,1670.2039
169586,2388.3027
169592,2095.3328
169595,1948.7778
169596,2713.724
169608,835.7685
169613,1580.5288
169615,2226.104
169618,2363.2507
169619,2719.644
169625,1417.8942
169630,3273.5203
169634,1770.2642
169638,2206.7947
169642,1767.2285
169644,2145.7607
169651,2116.9636
169655,2031.2233
169658,2230.6965
169662,3325.5232
169672,946.15063
169674,2966.3252
169683,4032.7551
169686,1038.1974
169688,7549.1914
169691,4377.087
169693,4091.854
169695,2367.2766
169700,2560.9438
169701,1293.6165
169707,4093.0427
169709,1400.5525
169710,7424.879
169718,1396.0916
169728,2412.0571
169737,3963.5776
169749,1018.56995
169750,1589.5675
169756,1303.7561
169757,5250.7637
169758,2673.9531
169762,1402.9241
169763,2964.5632
169772,1901.9766
169775,1746.4493
169779,955.405
169781,2773.642
169782,1075.5134
169795,1969.089
169796,5681.255
169801,1800.623
169803,1046.3378
169805,5540.8213
169807,1684.7596
169811,2679.7517
169812,2031.0138
169816,9121.947
169825,2831.895
169831,2104.7717
169833,4225.331
169834,1828.4354
169841,1241.487
169854,1894.3737
169856,1967.2139
169858,3356.784
169868,1591.1515
169871,2774.6697
169875,2756.4792
169877,754.7585
169895,1583.2462
169897,1752.1171
169899,2118.0166
169900,2560.3005
169907,2055.9426
169910,2661.0376
169912,3323.3706
169920,1411.7799
169929,1952.2131
169930,2028.9302
169936,2275.66
169937,3741.7993
169939,2129.8047
169950,4775.5615
169952,2730.5237
169957,1724.7662
169959,2845.4844
169964,1495.9213
169965,3023.0005
169972,2181.9304
169974,2320.5908
169979,1070.6471
169991,7630.8896
169997,7367.92
170008,1339.6185
170013,8297.586
170018,5142.4023
170028,1488.258
170031,2461.9087
170032,2474.0564
170039,1533.8735
170048,1390.7201
170049,1616.3014
170065,3563.3835
170067,7041.1606
170070,5400.121
170071,2175.2043
170072,2923.33
170073,3360.6313
170074,6344.7656
170078,10555.908
170080,1518.5059
170081,5428.3784
170084,1924.4257
170088,1551.2441
170093,4437.106
170099,1744.6903
170112,3314.9028
170113,1185.0306
170114,2285.414
170117,1498.9753
170119,4124.8794
170129,2872.6677
170130,1620.7611
170135,1357.8625
170137,3971.8284
170140,7477.4414
170150,954.72015
170153,1456.95
170161,1460.886
170174,1275.6858
170175,2777.4487
170176,4036.6553
170184,11467.589
170188,2632.2366
170199,8492.986
170201,1582.2457
170202,4739.1143
170206,3330.559
170208,2214.963
170212,1671.5178
170213,2972.3264
170214,2017.9319
170218,3076.6165
170221,2095.6365
170225,3938.7588
170232,6124.4023
170239,2777.498
170241,5541.098
170242,2326.9583
170245,4378.092
170252,3517.721
170257,3216.7844
170258,1987.9729
170263,1387.8892
170265,3387.5957
170266,1803.2842
170269,1924.5187
170270,2202.4268
170284,4647.71
170287,5882.7334
170289,2080.8289
170290,3406.286
170298,2949.2927
170299,2373.096
170314,2170.773
170319,1631.6782
170320,1996.1373
170322,1694.4403
170324,5769.6035
170336,1868.3601
170337,4402.141
170350,2657.5125
170355,4083.1536
170362,2461.33
170374,2566.503
170381,1142.7214
170385,8339.26
170395,6356.156
170396,1776.7223
170413,2400.3945
170416,2867.2844
170425,1901.6248
170430,1389.9547
170437,2478.357
170442,1899.5566
170445,3005.341
170448,961.56396
170449,1962.7722
170452,2232.3782
170458,2642.3037
170460,1878.9344
170472,2842.8975
170473,2291.2437
170477,3521.3723
170482,2428.9382
170493,3922.6875
170497,997.3711
170499,1654.1764
170500,1186.0562
170507,1322.722
170524,9266.883
170526,3652.1433
170527,3231.2075
170530,2028.0763
170535,1795.6481
170540,1769.7722
170558,2341.0925
170562,2063.8853
170563,2526.8516
170565,2171.5537
170566,1715.9413
170568,3085.1365
170573,3042.1052
170579,1574.4698
170589,1388.4287
170594,1026.9198
170596,1418.9987
170597,2475.387
170601,1813.6298
170603,958.006
170607,3305.4731
170610,2011.8463
170611,1731.1182
170614,2878.9692
170620,1771.5105
170621,3988.154
170622,1488.3796
170624,2803.451
170628,758.2867
170630,5631.3125
170632,1280.3478
170635,2393.9604
170645,1086.268
170648,1899.9342
170654,1601.5732
170655,835.4756
170657,2410.119
170660,1646.9998
